request_id,year,department,item_category,is_urgent,search_summary.specs_searched,search_summary.cheapest_vendor_found,search_summary.vendor_channel_type,requested_unit_price,historical_avg_price,quantity,vendor_risk_score,dept_budget_remaining,total_amount,price_variance_ratio,search_summary.real_price,search_summary.price_savings_vs_requested
PO-SYN-000735,2024,Direktorat Operasi,Komputer/Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,16055237.81,32185053.67,2,0.0,225779572.49,32110475.62,-0.5012,12343426.16,3711811.65
PO-SYN-000736,2023,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,Direct Procurement,6453994.55,16908076.6,1,0.0,137634793.11,6453994.55,-0.6183,6521100.87,-67106.32
PO-SYN-000737,2025,Kantor Inspektorat Kabupaten Lombok Barat,Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,E-Katalog,22900225.71,3141000.0,1,0.0,440360211.97,22900225.71,6.2907,18135684.47,4764541.24
PO-SYN-000738,2024,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,E-Katalog,40458733.74,33850583.08,1,0.0,176447771.91,40458733.74,0.1952,34990324.29,5468409.45
PO-SYN-000739,2025,Kantor Kecamatan Malili,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Internal Procurement/Standard Vendor,Direct/Official Channel,20079405.26,9811827.65,1,0.0,144424543.86,20079405.26,1.0464,21409709.87,-1330304.61
PO-SYN-000740,2025,Direktorat Sistem Pengadaan Digital,Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,E-Katalog,8491281.88,29644073.65,6,0.0,0.0,50947691.28,-0.7136,8341482.5,149799.38
PO-SYN-000741,2021,Kantor Kecamatan Malili,Leptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,Direct Procurement,3141000.0,21690408.83,4,0.1,0.0,12564000.0,-0.8552,3407301.31,-266301.31
PO-SYN-000742,2023,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,Direct Procurement,3141000.0,19616376.93,4,0.19,0.0,12564000.0,-0.8399,3203307.24,-62307.24
PO-SYN-000743,2021,Direktorat Operasi,Leptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,E-Katalog,38589791.62,22925813.18,6,0.06,0.0,231538749.72,0.6832,26528466.62,12061325.0
PO-SYN-000744,2024,Rumah Sakit Mutiara Sukma,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,E-Katalog,3141000.0,29075164.8,6,0.22,304020602.15,18846000.0,-0.892,2496848.59,644151.41
PO-SYN-000745,2024,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,mbizmarket.co.id,8015321.02,3141000.0,5,0.07,113552442.94,40076605.1,1.5518,6859710.37,1155610.65
PO-SYN-000746,2023,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,mbizmarket.co.id,23980577.02,39536763.66,7,0.09,304719015.62,167864039.14,-0.3935,20650707.09,3329869.93
PO-SYN-000747,2021,Kantor Kecamatan Malili,Hardware / Laptop,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct Procurement,10116087.84,30665404.49,1,0.14,0.0,10116087.84,-0.6701,11571054.29,-1454966.45
PO-SYN-000748,2023,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,3328671.81,27246842.0,2,0.0,194656586.71,6657343.62,-0.8778,2537898.02,790773.79
PO-SYN-000749,2022,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,Direct Procurement,33843260.94,17958019.86,4,0.0,0.0,135373043.76,0.8846,34583504.94,-740244.0
PO-SYN-000750,2025,Kantor Kecamatan Malili,Leptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,mbizmarket.co.id,33411177.48,46158669.16,1,0.14,0.0,33411177.48,-0.2762,30334594.4,3076583.08
PO-SYN-000751,2022,Rumah Sakit Mutiara Sukma,Leptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,Direct/Official Channel,3141000.0,3141000.0,1,0.07,30310547.52,3141000.0,0.0,2921259.08,219740.92
PO-SYN-000752,2025,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,1,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Direct/Official Channel,30472851.66,22404892.07,5,0.02,0.0,152364258.3,0.3601,37359388.5,-6886536.84
PO-SYN-000753,2021,Direktorat Operasi,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,mbizmarket.co.id,7854541.03,3141000.0,2,0.0,0.0,15709082.06,1.5006,6292781.3,1561759.73
PO-SYN-000754,2022,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,Direct Procurement,24425246.28,3141000.0,1,0.14,214256012.51,24425246.28,6.7763,26434940.78,-2009694.5
PO-SYN-000755,2021,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,E-Katalog,39128143.4,37189185.59,1,0.11,71984535.03,39128143.4,0.0521,34357782.29,4770361.11
PO-SYN-000756,2024,Direktorat Operasi,Komputer/Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Tech Solutions,Katalog Elektronik,21237744.8,33839509.97,4,0.0,277962486.79,84950979.2,-0.3724,16468468.46,4769276.34
PO-SYN-000757,2023,Direktorat Operasi,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,22098010.5,12831653.11,2,0.11,0.0,44196021.0,0.7221,19097518.91,3000491.59
PO-SYN-000758,2021,Dinas Kependudukan dan Pencatatan Sipil,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Internal Procurement/Standard Vendor,mbizmarket.co.id,3141000.0,7879568.79,4,0.09,59720365.4,12564000.0,-0.6014,2629502.21,511497.79
PO-SYN-000759,2025,Kantor Kecamatan Malili,Hardware / Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Direct/Official Channel,25524858.96,14047820.81,7,0.12,311715079.78,178674012.72,0.817,26649454.17,-1124595.21
PO-SYN-000760,2022,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Global Komputer,mbizmarket.co.id,16864564.44,12880180.28,1,0.07,0.0,16864564.44,0.3093,14622864.03,2241700.41
PO-SYN-000761,2021,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Global Tech Solutions,mbizmarket.co.id,3141000.0,46859684.93,1,0.05,290752621.35,3141000.0,-0.933,2732465.16,408534.84
PO-SYN-000762,2021,Direktorat Operasi,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,mbizmarket.co.id,33336338.96,3141000.0,7,0.03,0.0,233354372.72,9.6133,25863452.29,7472886.67
PO-SYN-000763,2023,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,Katalog Elektronik,32566547.66,8101875.82,1,0.01,0.0,32566547.66,3.0196,32356871.54,209676.12
PO-SYN-000764,2022,Kantor Inspektorat Kabupaten Lombok Barat,Leptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,8256102.85,31928204.82,3,0.0,84192566.68,24768308.55,-0.7414,7184827.46,1071275.39
PO-SYN-000765,2024,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. MALILI TEKNO,mbizmarket.co.id,14940095.44,38010611.62,6,0.13,0.0,89640572.64,-0.6069,14484628.73,455466.71
PO-SYN-000766,2023,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,Katalog Elektronik,7421905.51,21237595.09,4,0.0,83633716.75,29687622.04,-0.6505,7796416.85,-374511.34
PO-SYN-000767,2021,Kantor Inspektorat Kabupaten Lombok Barat,Belanja Modal Alat Kantor,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Katalog Elektronik,13361904.75,39662232.16,4,0.17,29820481.5,53447619.0,-0.6631,12738607.61,623297.14
PO-SYN-000768,2023,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Sinar Niaga Teknologi,Direct/Official Channel,47169762.72,40005805.32,1,0.0,0.0,47169762.72,0.1791,46095400.91,1074361.81
PO-SYN-000769,2022,Direktorat Sistem Pengadaan Digital,Komputer/Laptop,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,30400040.71,3820802.23,3,0.0,459064700.97,91200122.13,6.9565,30357244.16,42796.55
PO-SYN-000770,2025,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,mbizmarket.co.id,19255324.27,12725657.48,6,0.0,81433743.06,115531945.62,0.5131,17151618.88,2103705.39
PO-SYN-000771,2021,Kantor Kecamatan Malili,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. JUMPA KARYA ABADI,Direct Procurement,10249249.41,46980592.89,1,0.11,177970814.16,10249249.41,-0.7818,12287244.07,-2037994.66
PO-SYN-000772,2024,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,mbizmarket.co.id,6474430.29,5603038.28,6,0.07,0.0,38846581.74,0.1555,6082950.16,391480.13
PO-SYN-000773,2022,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,E-Katalog,25097668.47,32031639.4,1,0.0,221200706.71,25097668.47,-0.2165,18502440.59,6595227.88
PO-SYN-000774,2024,Kantor Kecamatan Malili,Leptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct/Official Channel,3141000.0,3141000.0,5,0.04,27310150.27,15705000.0,0.0,3685168.84,-544168.84
PO-SYN-000775,2025,Direktorat Operasi,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Internal Procurement/Standard Vendor,mbizmarket.co.id,29533392.21,45131008.35,1,0.02,0.0,29533392.21,-0.3456,22994178.47,6539213.74
PO-SYN-000776,2023,Kantor Kecamatan Malili,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,mbizmarket.co.id,13873251.54,28478894.19,3,0.09,267860230.85,41619754.62,-0.5129,14838943.12,-965691.58
PO-SYN-000777,2023,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Internal Procurement/Standard Vendor,mbizmarket.co.id,12694582.45,3141000.0,3,0.0,469425083.11,38083747.35,3.0416,12083946.89,610635.56
PO-SYN-000778,2023,Kantor Inspektorat Kabupaten Lombok Barat,Komputer/Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,E-Katalog,8270566.0,10005522.31,5,0.01,0.0,41352830.0,-0.1734,7502621.49,767944.51
PO-SYN-000779,2023,Kantor Inspektorat Kabupaten Lombok Barat,Komputer/Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Komputer,mbizmarket.co.id,3141000.0,18534136.49,5,0.0,210077344.36,15705000.0,-0.8305,2664331.68,476668.32
PO-SYN-000780,2025,Direktorat Sistem Pengadaan Digital,Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Internal Procurement/Standard Vendor,E-Katalog,32811603.09,3141000.0,5,0.14,308766686.07,164058015.45,9.4462,31841521.18,970081.91
PO-SYN-000781,2021,Kantor Kecamatan Malili,Electronics/Computers,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,Direct Procurement,14179314.91,8237081.93,7,0.0,0.0,99255204.37,0.7214,16522149.24,-2342834.33
PO-SYN-000782,2021,Kantor Kecamatan Malili,Komputer/Laptop,1,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",Internal Procurement/Standard Vendor,Katalog Elektronik,4195113.19,3141000.0,1,0.0,64318743.45,4195113.19,0.3356,4169422.44,25690.75
PO-SYN-000783,2024,Direktorat Sistem Pengadaan Digital,Pengadaan Laptop,1,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,mbizmarket.co.id,35083420.93,26801112.79,2,0.01,217817894.28,70166841.86,0.309,38242928.94,-3159508.01
PO-SYN-000784,2022,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct/Official Channel,20500623.4,10042284.11,1,0.0,258236518.69,20500623.4,1.0414,23140261.13,-2639637.73
PO-SYN-000785,2023,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,Direct/Official Channel,28473501.48,15770935.85,7,0.0,333060681.36,199314510.36,0.8054,31176491.8,-2702990.32
PO-SYN-000786,2022,Direktorat Sistem Pengadaan Digital,Komputer/Laptop,1,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. MALILI TEKNO,mbizmarket.co.id,7514473.42,27905420.11,4,0.07,106777880.95,30057893.68,-0.7307,7686598.16,-172124.74
PO-SYN-000787,2021,Direktorat Operasi,Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Direct Procurement,60485409.93,37861598.63,5,0.04,346494865.63,302427049.65,0.5975,57079958.26,3405451.67
PO-SYN-000788,2024,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Tech Solutions,Direct/Official Channel,18731059.92,12828048.09,2,0.0,140260428.16,37462119.84,0.4602,18591990.11,139069.81
PO-SYN-000789,2023,Rumah Sakit Mutiara Sukma,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,Direct/Official Channel,46420351.78,18261190.79,1,0.02,0.0,46420351.78,1.542,43371973.73,3048378.05
PO-SYN-000790,2021,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct/Official Channel,23410726.74,34051985.86,1,0.03,0.0,23410726.74,-0.3125,26583678.71,-3172951.97
PO-SYN-000791,2023,Dinas Kependudukan dan Pencatatan Sipil,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,E-Katalog,27439573.91,26277954.58,2,0.07,501109756.42,54879147.82,0.0442,21236333.48,6203240.43
PO-SYN-000792,2023,Direktorat Operasi,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,Katalog Elektronik,20718589.43,3141000.0,1,0.04,371550990.06,20718589.43,5.5962,16382285.75,4336303.68
PO-SYN-000793,2024,Kantor Kecamatan Malili,Laptop,0,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",Sinar Niaga Teknologi,Direct Procurement,14097728.47,11089606.77,1,0.06,0.0,14097728.47,0.2713,16916404.83,-2818676.36
PO-SYN-000794,2022,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct/Official Channel,6505660.52,30082207.55,1,0.1,259705802.28,6505660.52,-0.7837,6324888.3,180772.22
PO-SYN-000795,2024,Rumah Sakit Mutiara Sukma,Hardware / Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct/Official Channel,3141000.0,22134524.05,1,0.0,352257085.75,3141000.0,-0.8581,2981075.9,159924.1
PO-SYN-000796,2021,Direktorat Sistem Pengadaan Digital,Laptop,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,mbizmarket.co.id,18536235.22,3141000.0,4,0.03,0.0,74144940.88,4.9014,19740187.87,-1203952.65
PO-SYN-000797,2021,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,E-Katalog,17839510.58,38167734.6,1,0.0,157991197.25,17839510.58,-0.5326,15156904.27,2682606.31
PO-SYN-000798,2021,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,3141000.0,3141000.0,10,0.0,274985066.49,31410000.0,0.0,3114320.78,26679.22
PO-SYN-000799,2021,Rumah Sakit Mutiara Sukma,Electronics/Computers,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,Direct Procurement,3141000.0,15071009.12,2,0.0,56052910.52,6282000.0,-0.7916,2985926.71,155073.29
PO-SYN-000800,2021,Direktorat Sistem Pengadaan Digital,Leptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Internal Procurement/Standard Vendor,Direct/Official Channel,15614346.58,3141000.0,4,0.0,0.0,62457386.32,3.9711,18853360.79,-3239014.21
PO-SYN-000801,2021,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,E-Katalog,27230093.83,16970000.13,1,0.0,17707175.09,27230093.83,0.6046,19673033.56,7557060.27
PO-SYN-000802,2023,Direktorat Sistem Pengadaan Digital,Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. JUMPA KARYA ABADI,mbizmarket.co.id,5204573.25,28911594.32,7,0.0,281594814.59,36432012.75,-0.82,4823424.19,381149.06
PO-SYN-000803,2021,Direktorat Sistem Pengadaan Digital,Electronics/Computers,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Sinar Niaga Teknologi,E-Katalog,29924507.64,4408762.0,3,0.0,427599411.36,89773522.92,5.7875,27425488.13,2499019.51
PO-SYN-000804,2021,Kantor Inspektorat Kabupaten Lombok Barat,Hardware / Laptop,0,"Lenovo Yoga 7i 2in1, Intel Core Ultra 7, 16Gb RAM, 1Tb NVMe, Win 11 Pro",CV. MALILI TEKNO,Katalog Elektronik,29361607.23,13232820.36,2,0.01,0.0,58723214.46,1.2188,26719774.48,2641832.75
PO-SYN-000805,2025,Direktorat Operasi,Leptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Sinar Niaga Teknologi,Direct/Official Channel,17160469.08,21994737.56,3,0.11,324837617.49,51481407.24,-0.2198,14549649.66,2610819.42
PO-SYN-000806,2021,Direktorat Sistem Pengadaan Digital,Pengadaan Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. JUMPA KARYA ABADI,Katalog Elektronik,33624530.65,3141000.0,4,0.09,0.0,134498122.6,9.705,35207147.04,-1582616.39
PO-SYN-000807,2022,Rumah Sakit Mutiara Sukma,Belanja Modal Alat Kantor,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,mbizmarket.co.id,9986584.6,5168997.85,7,0.0,0.0,69906092.2,0.932,8052932.86,1933651.74
PO-SYN-000808,2025,Kantor Kecamatan Malili,Pengadaan Laptop,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,E-Katalog,30386539.4,15552385.17,6,0.08,0.0,182319236.4,0.9538,26711438.9,3675100.5
PO-SYN-000809,2021,Kantor Kecamatan Malili,Electronics/Computers,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,Direct/Official Channel,8336574.01,26001272.5,1,0.3,223220938.62,8336574.01,-0.6794,9213760.73,-877186.72
PO-SYN-000810,2024,Dinas Kependudukan dan Pencatatan Sipil,Leptop,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Global Komputer,mbizmarket.co.id,39153589.18,57369210.22,5,0.13,119570916.73,195767945.9,-0.3175,32639318.34,6514270.84
PO-SYN-000811,2022,Kantor Kecamatan Malili,Belanja Modal Alat Kantor,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,Sinar Niaga Teknologi,mbizmarket.co.id,9857559.53,4035845.48,1,0.0,66090596.06,9857559.53,1.4425,8716428.4,1141131.13
PO-SYN-000812,2023,Kantor Inspektorat Kabupaten Lombok Barat,Electronics/Computers,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,21642552.73,17324428.3,3,0.0,750000000.0,64927658.19,0.2493,20698567.98,943984.75
PO-SYN-000813,2021,Rumah Sakit Mutiara Sukma,Komputer/Laptop,1,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct/Official Channel,3141000.0,21853870.54,1,0.0,0.0,3141000.0,-0.8563,2928829.24,212170.76
PO-SYN-000814,2023,Dinas Kependudukan dan Pencatatan Sipil,Pengadaan Laptop,0,HP240R G9 CORE 7 150U 16GB 512SSD WIN11HOME FHD FP,CV. MALILI TEKNO,E-Katalog,6223583.42,34220013.38,6,0.17,0.0,37341500.52,-0.8181,5002414.2,1221169.22
PO-SYN-000815,2023,Kantor Kecamatan Malili,Leptop,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. JUMPA KARYA ABADI,Direct Procurement,29447300.44,9957359.67,1,0.2,144634680.26,29447300.44,1.9573,34264031.24,-4816730.8
PO-SYN-000816,2024,Dinas Kependudukan dan Pencatatan Sipil,Komputer/Laptop,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,Direct Procurement,3736604.25,3141000.0,1,0.02,0.0,3736604.25,0.1896,3662103.95,74500.3
PO-SYN-000817,2024,Kantor Kecamatan Malili,Komputer/Laptop,1,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,Internal Procurement/Standard Vendor,mbizmarket.co.id,3141000.0,3141000.0,5,0.09,0.0,15705000.0,0.0,2878522.65,262477.35
PO-SYN-000818,2021,Kantor Kecamatan Malili,Hardware / Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",Global Tech Solutions,Direct Procurement,3141000.0,11655234.52,4,0.13,0.0,12564000.0,-0.7305,3337851.03,-196851.03
PO-SYN-000819,2025,Kantor Kecamatan Malili,Pengadaan Laptop,1,"Laptop Intel Ultra 7, 14 inch, 16GB RAM, 512GB SSD, Win 11 Pro",CV. JUMPA KARYA ABADI,mbizmarket.co.id,23002338.6,4079205.53,1,0.17,299880695.71,23002338.6,4.6389,22385831.62,616506.98
PO-SYN-000820,2023,Direktorat Sistem Pengadaan Digital,Belanja Modal Alat Kantor,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,CV. MALILI TEKNO,mbizmarket.co.id,3141000.0,21492598.32,6,0.0,435547893.2,18846000.0,-0.8539,3427116.3,-286116.3
PO-SYN-000821,2022,Kantor Inspektorat Kabupaten Lombok Barat,Pengadaan Laptop,0,"Asus X441MA-GA031T/Celeron N4020/4GB/1TB/14""/Win 10 Home",CV. JUMPA KARYA ABADI,E-Katalog,47676478.95,23071627.4,4,0.18,201567943.47,190705915.8,1.0665,38924528.09,8751950.86
PO-SYN-000822,2021,Dinas Kependudukan dan Pencatatan Sipil,Electronics/Computers,0,PC Unit ExpertCenter EG3408WVAK-BPC515X and Laptop OmniBook 5 Flip 14-FP0558TU,CV. MALILI TEKNO,mbizmarket.co.id,10339284.49,21949555.74,1,0.01,369638588.13,10339284.49,-0.529,7729429.69,2609854.8
PO-SYN-000823,2025,Kantor Kecamatan Malili,Electronics/Computers,0,AXIOO Mybook Pro F3 (4H9) i3-6157u/4GB/14,Global Tech Solutions,Direct/Official Channel,45391805.73,36820386.76,1,0.09,86549255.9,45391805.73,0.2328,52859826.71,-7468020.98
