po_id,po_date,business_unit,spec_id,cpu_tier,ram_gb,storage_gb,dedicated_gpu,qty,historical_unit_price_rp,current_quote_unit_price_rp,vendor,has_benchmark_reference,has_supporting_doc,data_type,historical_total_rp,current_quote_total_rp
PO-02922,2024-12-10,Compliance,SPEC-ENTRY,entry,8,256,False,5,5372000.0,5798000.0,Vendor D,False,False,synthetic,26860000.0,28990000.0
PO-02923,2026-05-25,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,10,5993000.0,5296000.0,Vendor C,True,True,synthetic,59930000.0,52960000.0
PO-02924,2025-10-14,Finance & Risk,SPEC-ENTRY,entry,8,256,False,20,5690000.0,6238000.0,Vendor B,False,True,synthetic,113800000.0,124760000.0
PO-02925,2026-04-11,IT & Digital,SPEC-ENTRY,entry,8,256,False,20,5338000.0,4991000.0,Vendor C,False,True,synthetic,106760000.0,99820000.0
PO-02926,2025-08-31,IT & Digital,SPEC-MID,mid,16,512,False,20,7712000.0,8383000.0,Vendor C,True,True,synthetic,154240000.0,167660000.0
PO-02927,2025-12-26,IT & Digital,SPEC-ENTRY,entry,8,256,False,15,5113000.0,5149000.0,Vendor A,False,True,synthetic,76695000.0,77235000.0
PO-02928,2024-12-08,Finance & Risk,SPEC-HIGH,high,16,512,True,10,21503000.0,23479000.0,Vendor B,True,True,synthetic,215030000.0,234790000.0
PO-02929,2026-08-18,IT & Digital,SPEC-PREMIUM,premium,16,512,False,10,20136000.0,23215000.0,Vendor E,False,True,synthetic,201360000.0,232150000.0
PO-02930,2025-03-01,Operations,SPEC-MID,mid,16,512,False,10,8104000.0,8951000.0,Vendor E,True,True,synthetic,81040000.0,89510000.0
PO-02931,2026-07-17,Corporate Affairs,SPEC-MID,mid,16,512,False,50,7796000.0,9001000.0,Vendor C,False,True,synthetic,389800000.0,450050000.0
PO-02932,2026-07-07,Compliance,SPEC-MID,mid,16,512,False,15,8813000.0,9315000.0,Vendor E,True,True,synthetic,132195000.0,139725000.0
PO-02933,2024-12-22,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,30,5549000.0,5949000.0,Vendor B,False,True,synthetic,166470000.0,178470000.0
PO-02934,2026-06-25,Retail Banking,SPEC-HIGH,high,16,512,True,5,21521000.0,19353000.0,Vendor A,True,False,synthetic,107605000.0,96765000.0
PO-02935,2026-02-18,Corporate Affairs,SPEC-PREMIUM,premium,16,512,False,5,22728000.0,24051000.0,Vendor D,False,False,synthetic,113640000.0,120255000.0
PO-02936,2026-02-06,Compliance,SPEC-ENTRY,entry,8,256,False,10,5931000.0,5178000.0,Vendor A,True,True,synthetic,59310000.0,51780000.0
PO-02937,2024-09-15,Finance & Risk,SPEC-PREMIUM,premium,16,512,False,10,22378000.0,24167000.0,Vendor D,True,True,synthetic,223780000.0,241670000.0
PO-02938,2026-02-23,Finance & Risk,SPEC-ENTRY,entry,8,256,False,10,5997000.0,5746000.0,Vendor D,True,True,synthetic,59970000.0,57460000.0
PO-02939,2025-03-11,Finance & Risk,SPEC-MID,mid,16,512,False,30,8233000.0,8658000.0,Vendor D,True,True,synthetic,246990000.0,259740000.0
PO-02940,2025-12-19,Finance & Risk,SPEC-ENTRY,entry,8,256,False,20,5827000.0,6319000.0,Vendor C,True,True,synthetic,116540000.0,126380000.0
PO-02941,2025-06-17,Compliance,SPEC-ENTRY,entry,8,256,False,10,5883000.0,5679000.0,Vendor A,True,False,synthetic,58830000.0,56790000.0
PO-02942,2025-07-03,Finance & Risk,SPEC-ENTRY,entry,8,256,False,15,5265000.0,6197000.0,Vendor A,False,True,synthetic,78975000.0,92955000.0
PO-02943,2024-10-20,Compliance,SPEC-HIGH,high,16,512,True,20,20036000.0,18821000.0,Vendor D,True,False,synthetic,400720000.0,376420000.0
PO-02944,2024-11-18,Operations,SPEC-MID,mid,16,512,False,5,8121000.0,9100000.0,Vendor B,True,True,synthetic,40605000.0,45500000.0
PO-02945,2025-11-12,Operations,SPEC-PREMIUM,premium,16,512,False,15,20661000.0,19016000.0,Vendor A,True,True,synthetic,309915000.0,285240000.0
PO-02946,2025-09-30,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,50,5852000.0,5587000.0,Vendor E,False,True,synthetic,292600000.0,279350000.0
PO-02947,2025-05-23,Operations,SPEC-MID,mid,16,512,False,10,7765000.0,8268000.0,Vendor B,True,True,synthetic,77650000.0,82680000.0
PO-02948,2025-12-25,Compliance,SPEC-MID,mid,16,512,False,5,8815000.0,7351000.0,Vendor A,True,True,synthetic,44075000.0,36755000.0
PO-02949,2025-05-05,Finance & Risk,SPEC-ENTRY,entry,8,256,False,5,5386000.0,5292000.0,Vendor E,True,True,synthetic,26930000.0,26460000.0
PO-02950,2025-04-13,Corporate Affairs,SPEC-MID,mid,16,512,False,10,8006000.0,8140000.0,Vendor D,False,True,synthetic,80060000.0,81400000.0
PO-02951,2025-01-10,Compliance,SPEC-MID,mid,16,512,False,5,7906000.0,7726000.0,Vendor C,False,True,synthetic,39530000.0,38630000.0
PO-02952,2026-02-09,Corporate Affairs,SPEC-HIGH,high,16,512,True,25,22521000.0,23078000.0,Vendor B,False,True,synthetic,563025000.0,576950000.0
PO-02953,2025-03-23,Compliance,SPEC-MID,mid,16,512,False,5,7781000.0,8433000.0,Vendor B,False,True,synthetic,38905000.0,42165000.0
PO-02954,2026-06-26,Operations,SPEC-MID,mid,16,512,False,20,8420000.0,9490000.0,Vendor B,False,True,synthetic,168400000.0,189800000.0
PO-02955,2025-05-07,Compliance,SPEC-MID,mid,16,512,False,10,8974000.0,8369000.0,Vendor D,True,False,synthetic,89740000.0,83690000.0
PO-02956,2025-10-31,IT & Digital,SPEC-HIGH,high,16,512,True,5,20651000.0,21239000.0,Vendor B,True,False,synthetic,103255000.0,106195000.0
PO-02957,2025-12-20,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,10,5755000.0,6051000.0,Vendor D,False,False,synthetic,57550000.0,60510000.0
PO-02958,2026-05-26,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,10,5537000.0,4971000.0,Vendor A,False,True,synthetic,55370000.0,49710000.0
PO-02959,2025-07-29,Compliance,SPEC-PREMIUM,premium,16,512,False,15,21110000.0,21650000.0,Vendor C,True,True,synthetic,316650000.0,324750000.0
PO-02960,2024-10-27,Finance & Risk,SPEC-MID,mid,16,512,False,5,7692000.0,9381000.0,Vendor B,False,True,synthetic,38460000.0,46905000.0
PO-02961,2025-11-06,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,20,5240000.0,5753000.0,Vendor B,True,True,synthetic,104800000.0,115060000.0
PO-02962,2025-03-18,Finance & Risk,SPEC-ENTRY,entry,8,256,False,5,5231000.0,5716000.0,Vendor C,True,True,synthetic,26155000.0,28580000.0
PO-02963,2025-07-23,Finance & Risk,SPEC-MID,mid,16,512,False,25,8876000.0,8526000.0,Vendor E,True,True,synthetic,221900000.0,213150000.0
PO-02964,2026-04-18,Finance & Risk,SPEC-MID,mid,16,512,False,20,8782000.0,8708000.0,Vendor D,True,True,synthetic,175640000.0,174160000.0
PO-02965,2026-03-25,Finance & Risk,SPEC-ENTRY,entry,8,256,False,50,5182000.0,6400000.0,Vendor B,True,False,synthetic,259100000.0,320000000.0
PO-02966,2025-07-31,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,40,5421000.0,6360000.0,Vendor C,False,True,synthetic,216840000.0,254400000.0
PO-02967,2025-08-14,Compliance,SPEC-ENTRY,entry,8,256,False,5,5896000.0,5121000.0,Vendor C,True,False,synthetic,29480000.0,25605000.0
PO-02968,2024-12-22,Retail Banking,SPEC-ENTRY,entry,8,256,False,15,5134000.0,4945000.0,Vendor E,True,True,synthetic,77010000.0,74175000.0
PO-02969,2024-09-19,Retail Banking,SPEC-ENTRY,entry,8,256,False,20,5754000.0,5236000.0,Vendor A,True,True,synthetic,115080000.0,104720000.0
PO-02970,2026-02-27,Retail Banking,SPEC-ENTRY,entry,8,256,False,15,5178000.0,6242000.0,Vendor B,True,False,synthetic,77670000.0,93630000.0
PO-02971,2025-04-29,Finance & Risk,SPEC-HIGH,high,16,512,True,40,21841000.0,24265000.0,Vendor E,True,True,synthetic,873640000.0,970600000.0
PO-02972,2026-07-06,Compliance,SPEC-HIGH,high,16,512,True,10,20334000.0,24488000.0,Vendor D,True,True,synthetic,203340000.0,244880000.0
PO-02973,2024-12-26,Corporate Affairs,SPEC-HIGH,high,16,512,True,30,19684000.0,22834000.0,Vendor A,False,True,synthetic,590520000.0,685020000.0
PO-02974,2024-09-30,IT & Digital,SPEC-HIGH,high,16,512,True,15,19902000.0,22827000.0,Vendor E,True,True,synthetic,298530000.0,342405000.0
PO-02975,2025-08-18,Compliance,SPEC-MID,mid,16,512,False,30,7962000.0,8258000.0,Vendor B,False,True,synthetic,238860000.0,247740000.0
PO-02976,2026-02-21,Operations,SPEC-HIGH,high,16,512,True,15,20758000.0,20139000.0,Vendor C,False,True,synthetic,311370000.0,302085000.0
PO-02977,2025-08-05,IT & Digital,SPEC-HIGH,high,16,512,True,10,20676000.0,21219000.0,Vendor C,False,False,synthetic,206760000.0,212190000.0
PO-02978,2024-11-06,Operations,SPEC-PREMIUM,premium,16,512,False,20,20925000.0,20347000.0,Vendor E,False,True,synthetic,418500000.0,406940000.0
PO-02979,2025-08-23,Corporate Affairs,SPEC-MID,mid,16,512,False,25,8693000.0,9556000.0,Vendor B,True,True,synthetic,217325000.0,238900000.0
PO-02980,2025-07-01,IT & Digital,SPEC-ENTRY,entry,8,256,False,10,5557000.0,5655000.0,Vendor E,False,True,synthetic,55570000.0,56550000.0
PO-02981,2024-12-02,IT & Digital,SPEC-HIGH,high,16,512,True,10,20608000.0,21250000.0,Vendor B,False,False,synthetic,206080000.0,212500000.0
PO-02982,2025-04-13,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,10,5733000.0,5355000.0,Vendor E,True,False,synthetic,57330000.0,53550000.0
PO-02983,2025-03-29,Finance & Risk,SPEC-MID,mid,16,512,False,20,8603000.0,9443000.0,Vendor C,True,False,synthetic,172060000.0,188860000.0
PO-02984,2024-12-13,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5979000.0,5223000.0,Vendor A,False,True,synthetic,29895000.0,26115000.0
PO-02985,2024-12-06,Finance & Risk,SPEC-MID,mid,16,512,False,5,8675000.0,9254000.0,Vendor A,False,True,synthetic,43375000.0,46270000.0
PO-02986,2024-11-16,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,25,5572000.0,5211000.0,Vendor A,False,True,synthetic,139300000.0,130275000.0
PO-02987,2025-12-12,IT & Digital,SPEC-ENTRY,entry,8,256,False,15,5116000.0,6114000.0,Vendor C,True,True,synthetic,76740000.0,91710000.0
PO-02988,2025-04-18,Compliance,SPEC-MID,mid,16,512,False,10,8835000.0,9008000.0,Vendor B,True,True,synthetic,88350000.0,90080000.0
PO-02989,2026-03-18,IT & Digital,SPEC-ENTRY,entry,8,256,False,10,5120000.0,5083000.0,Vendor A,True,True,synthetic,51200000.0,50830000.0
PO-02990,2025-04-16,IT & Digital,SPEC-MID,mid,16,512,False,10,8887000.0,8788000.0,Vendor A,True,True,synthetic,88870000.0,87880000.0
PO-02991,2026-05-09,Compliance,SPEC-MID,mid,16,512,False,30,8318000.0,9536000.0,Vendor E,True,True,synthetic,249540000.0,286080000.0
PO-02992,2025-09-03,Retail Banking,SPEC-MID,mid,16,512,False,10,8573000.0,9176000.0,Vendor C,True,True,synthetic,85730000.0,91760000.0
PO-02993,2025-03-16,IT & Digital,SPEC-MID,mid,16,512,False,25,8658000.0,8483000.0,Vendor E,False,True,synthetic,216450000.0,212075000.0
PO-02994,2025-04-27,Corporate Affairs,SPEC-HIGH,high,16,512,True,30,20292000.0,22000000.0,Vendor D,True,True,synthetic,608760000.0,660000000.0
PO-02995,2026-07-19,Corporate Affairs,SPEC-HIGH,high,16,512,True,50,20753000.0,22312000.0,Vendor D,True,True,synthetic,1037650000.0,1115600000.0
PO-02996,2025-03-07,Corporate Affairs,SPEC-HIGH,high,16,512,True,25,20224000.0,20734000.0,Vendor C,True,False,synthetic,505600000.0,518350000.0
PO-02997,2026-02-12,Retail Banking,SPEC-PREMIUM,premium,16,512,False,20,22419000.0,20168000.0,Vendor C,False,True,synthetic,448380000.0,403360000.0
PO-02998,2025-04-28,Operations,SPEC-MID,mid,16,512,False,5,7867000.0,9385000.0,Vendor E,True,True,synthetic,39335000.0,46925000.0
PO-02999,2025-05-28,Finance & Risk,SPEC-MID,mid,16,512,False,20,8885000.0,8135000.0,Vendor C,False,True,synthetic,177700000.0,162700000.0
PO-03000,2025-02-28,Compliance,SPEC-PREMIUM,premium,16,512,False,25,21394000.0,22118000.0,Vendor A,True,True,synthetic,534850000.0,552950000.0
PO-03001,2026-02-24,Finance & Risk,SPEC-ENTRY,entry,8,256,False,20,5523000.0,6071000.0,Vendor D,True,False,synthetic,110460000.0,121420000.0
PO-03002,2025-05-16,Finance & Risk,SPEC-MID,mid,16,512,False,50,7946000.0,8172000.0,Vendor A,True,True,synthetic,397300000.0,408600000.0
PO-03003,2025-09-05,Operations,SPEC-ENTRY,entry,8,256,False,20,5347000.0,6488000.0,Vendor D,True,True,synthetic,106940000.0,129760000.0
PO-03004,2026-07-13,Operations,SPEC-ENTRY,entry,8,256,False,30,5555000.0,6089000.0,Vendor C,True,False,synthetic,166650000.0,182670000.0
PO-03005,2025-09-08,Retail Banking,SPEC-ENTRY,entry,8,256,False,15,5861000.0,4957000.0,Vendor A,True,False,synthetic,87915000.0,74355000.0
PO-03006,2024-10-31,Retail Banking,SPEC-ENTRY,entry,8,256,False,10,5171000.0,5156000.0,Vendor E,False,True,synthetic,51710000.0,51560000.0
PO-03007,2026-05-24,Corporate Affairs,SPEC-ENTRY,entry,8,256,False,5,5507000.0,5464000.0,Vendor C,True,True,synthetic,27535000.0,27320000.0
PO-03008,2026-03-04,Compliance,SPEC-MID,mid,16,512,False,20,8482000.0,9506000.0,Vendor C,True,True,synthetic,169640000.0,190120000.0
PO-03009,2025-11-11,Finance & Risk,SPEC-MID,mid,16,512,False,25,8493000.0,8415000.0,Vendor C,False,False,synthetic,212325000.0,210375000.0
PO-03010,2025-11-14,Compliance,SPEC-MID,mid,16,512,False,10,7890000.0,8500000.0,Vendor D,True,False,synthetic,78900000.0,85000000.0
PO-03011,2026-05-15,Compliance,SPEC-MID,mid,16,512,False,15,7993000.0,9013000.0,Vendor B,False,True,synthetic,119895000.0,135195000.0
PO-03012,2026-06-08,Retail Banking,SPEC-ENTRY,entry,8,256,False,5,5184000.0,5530000.0,Vendor B,True,True,synthetic,25920000.0,27650000.0
PO-03013,2024-12-25,IT & Digital,SPEC-HIGH,high,16,512,True,10,19741000.0,23885000.0,Vendor C,True,True,synthetic,197410000.0,238850000.0
PO-03014,2025-07-03,Operations,SPEC-ENTRY,entry,8,256,False,5,5200000.0,6476000.0,Vendor C,True,False,synthetic,26000000.0,32380000.0
PO-03015,2025-02-24,Compliance,SPEC-ENTRY,entry,8,256,False,5,5828000.0,5337000.0,Vendor A,True,False,synthetic,29140000.0,26685000.0
PO-03016,2025-09-11,IT & Digital,SPEC-MID,mid,16,512,False,20,7922000.0,9030000.0,Vendor C,True,False,synthetic,158440000.0,180600000.0
PO-03017,2025-10-23,Corporate Affairs,SPEC-HIGH,high,16,512,True,20,20279000.0,19362000.0,Vendor B,True,True,synthetic,405580000.0,387240000.0
PO-03018,2025-11-02,Retail Banking,SPEC-HIGH,high,16,512,True,5,20539000.0,22440000.0,Vendor B,True,True,synthetic,102695000.0,112200000.0
PO-03019,2026-06-22,Compliance,SPEC-ENTRY,entry,8,256,False,20,5695000.0,6483000.0,Vendor C,True,True,synthetic,113900000.0,129660000.0
